央视,#genre#
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
華視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
華視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
華語電視,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
華語電視2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
華語電視3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8

民视,http://50.7.220.74:8278/ftvhd_taiwan/playlist.m3u8?tid=MF8F2804739628047396&ct=19193&tsum=73a49379fed74f8fc39359fcf589a9d8
公视,http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?tid=13765524&ct=17990&tsum=03eb77c1c186944b97737f14e95076c0
三立戏剧台,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
靖天卡通台,http://50.7.220.74:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
三立戏剧台,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MCFC5174201151742011&ct=19193&tsum=27477ddeec029345da276c2c903f09c2
八大戏剧台,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=ME3E7432781774327817&ct=19193&tsum=504532547ffc646858157dd724bca18d
八大综合台,http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
中天综合,http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2
东森戏剧,http://50.7.220.74:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
东森电影,http://50.7.220.74:8278/ettvmovie/playlist.m3u8?tid=MEDE1688528216885282&ct=19193&tsum=843fbd698e260c1fcda128dce85ead3b
东森洋片,http://50.7.220.74:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
纬来电影,http://50.7.220.74:8278/videolandmovie/playlist.m3u8?tid=ma2dac66da407&ct=18335&tsum=9a5a39559f64a71081ef9b3a85f2886c
长城精品,http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
JET综合,http://50.7.220.74:8278/jettv_japan/playlist.m3u8?tid=mec9806b42012&ct=18335&tsum=e4518647627cab22a9faca0710d987ec
星卫电影台,http://50.7.220.74:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
博斯高球I,http://50.7.220.74:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
三立综合,http://50.7.220.74:8278/sanlizhonghe/playlist.m3u8?tid=m3362167a08a014596868&ct=17874&tsum=4472a7c943b67bf52fe5e836ca9f3b6b
中视经典,http://50.7.220.74:8278/zhongshi_twn/playlist.m3u8?tid=mffe9aaf8765f&ct=18335&tsum=bcdd7a2ce4a5498b1449cb26a01150c0
凤凰卫视,http://50.7.220.74:8278/phoenixtv_hd/playlist.m3u8?tid=m18f421b0e58b&ct=18336&tsum=8e0cca627477cbd534c9cef5e2c17c1c
动物星球,http://50.7.220.74:8278/animalplanet_twn/playlist.m3u8?tid=MABA3681856636818566&ct=18393&tsum=2066d4c793195f8449577d35af941288
Discovery,http://50.7.220.74:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
CN卡通,http://50.7.220.74:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
RTHK32,http://50.7.220.74:8278/rhk32_twn/playlist.m3u8?tid=m941409fa5c86&ct=18336&tsum=af847919dbe19ba95dbe614c6cfe2a10
BaBy,http://50.7.220.74:8278/babytv_twn/playlist.m3u8?tid=MB3B7827650178276501&ct=18393&tsum=27fb0219125df6a523b97248cdf16d1b
AXN,http://50.7.220.74:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
CI,http://50.7.220.74:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
中天娛樂,http://50.7.220.74:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
八大戲劇,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=m6e4372d7fc8217605152&ct=17874&tsum=d9af89e299560350336e22c1418e6b54
八大綜合,http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
龍華經典,http://50.7.220.74:8278/lunghuawestern_twn/playlist.m3u8?tid=m8fe1f2649ecd12830420&ct=17874&tsum=a6674ed93a8ec4ea4705c721b752d4db
龍華偶像,http://220.134.196.147:9536/index.m3u8#http://220.134.196.147:9536/index.m3u8
龍華日韓,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=m4a65d3abd9ee13871929&ct=17924&tsum=8e5ef501e42d00cdc6a761ca3dc693d8
東森電影,http://50.7.220.74:8278/ettvmovie/playlist.m3u8?tid=md2ba4c243ed411481253&ct=17874&tsum=4637ffbc3260e78931b566300e618313
華視,http://50.7.220.74:8278/ctshd_twn/playlist.m3u8?tid=m760743cf1f5e&ct=18335&tsum=9b0d2efb292253075aa4ec25cc439b81
東森幼幼,http://50.7.220.74:8278/yoyo_twn/playlist.m3u8?tid=m84c9b210bc7f11269156&ct=17874&tsum=51340c8fb7ca02ab978ee0791843501d

台視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
鏡新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
TVBS新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
三立iNews,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立iNews,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
東森新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
中天新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
華視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
華視新聞資訊,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
中天亞洲,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV13.m3u8
民視台灣台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
公視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV21.m3u8
鳳凰資訊,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
華視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
鳳凰衛視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
少儿动画,#genre#
小猪佩奇,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
小猪佩奇,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
童年经典,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_211_600_t10/c57_lb_211_600_t10.m3u8?key=0f2a06793124310bce6ba95fc0ac76131
玩具乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_175_600_t10/c54_lb_175_600_t10.m3u8?key=051d9240247766709d65dde3fcd5cd7bb
怀旧动画,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c53_lb_86_600_t10/c53_lb_86_600_t10.m3u8?key=0b292c335e5837e943a226d3c381f872a
巧虎,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_135_600_t10/c55_lb_135_600_t10.m3u8?key=0f2a06793124310bcefefdf4e48b17f9a
宝宝课堂,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_225_600_t10/c57_lb_225_600_t10.m3u8?key=0b292c335e5837e94abaa8d3135e83ce3
奥特曼,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_210_600_t10/c57_lb_210_600_t10.m3u8?key=0b292c335e5837e94abe4b846218bbc95
喜羊羊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_91_1080P_t10/c55_lb_91_1080P_t10.m3u8?key=0b292c335e5837e943e554ef181bdcec1
名侦探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
动画小天地,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_139_600_t10/c55_lb_139_600_t10.m3u8?key=0f2a06793124310bc475d77d809f3ab51
兔小贝尔歌,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_136_600_t10/c54_lb_136_600_t10.m3u8?key=0b292c335e5837e94ae056154862a578b
儿童乐园,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_215_600_t10/c57_lb_215_600_t10.m3u8?key=0b292c335e5837e943410c2bfa7a7387e
儿歌大全,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_242_600_t10/c57_lb_242_600_t10.m3u8?key=0f2a06793124310bc8499ebf63370c51a
倒霉熊,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
亲子启蒙,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_213_600_t10/c57_lb_213_600_t10.m3u8?key=0f2a06793124310bc21adebc9f02a9735
狮子王国,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
猪侠英雄,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
测试,#genre#
CCTV-1(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV-1(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225642/index.m3u8
CCTV-1(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225918/index.m3u8
CCTV-1(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226221/index.m3u8
CCTV-1(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226225/index.m3u8
CCTV-2(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV-2(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225643/index.m3u8
CCTV-3(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV-3(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225647/index.m3u8
CCTV-4(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV-5(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225751/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225752/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225753/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225754/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225755/index.m3u8
CCTV-5(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221225756/index.m3u8
CCTV-5+(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV-5+(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-6(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV-6(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225650/index.m3u8
CCTV-7(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV-7(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225644/index.m3u8
CCTV-8(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225631/index.m3u8
CCTV-8(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225635/index.m3u8
CCTV-9(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV-9(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV-10(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV-10(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8
CCTV-11(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV-12(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV-12(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8
CCTV-13(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8
CCTV-14(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225639/index.m3u8
CCTV-14(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225640/index.m3u8
CCTV-15(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225641/index.m3u8
CCTV-16(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226230/index.m3u8
CCTV-16(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8
CCTV-17(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
CCTV-17(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8
CCTV-17(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225909/index.m3u8
湖南卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
浙江卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225744/index.m3u8
北京卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
北京卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225674/index.m3u8
东方卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
东方卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8
广东卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8
广东卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225742/index.m3u8
江苏卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
深圳卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225741/index.m3u8
安徽卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
天津卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8
天津卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
黑龙江卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8
辽宁卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225735/index.m3u8
东南卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8
湖北卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
江西卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225705/index.m3u8
江西卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225746/index.m3u8
重庆卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
重庆卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8
山东卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8
山东卫视(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
北京纪实(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225675/index.m3u8
北京纪实(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
上海纪实(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225654/index.m3u8
上海纪实(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225655/index.m3u8
广西卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225731/index.m3u8
甘肃卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225724/index.m3u8
贵州卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225728/index.m3u8
海南卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225722/index.m3u8
河北卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225732/index.m3u8
河南卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221226196/index.m3u8
吉林卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8
山西卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8
陕西卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225729/index.m3u8
南方卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221226203/index.m3u8
宁夏卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
青海卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225727/index.m3u8
厦门卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221226199/index.m3u8
云南卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225664/index.m3u8
四川卫视(576P),http://39.135.138.58:18890/PLTV/88888888/224/3221225733/index.m3u8
爱情喜剧(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225748/index.m3u8
超级电视剧(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
超级电视剧(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225765/index.m3u8
超级电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
超级电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
超级体育(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
超级体育(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
超级体育(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
超级综艺(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
超级综艺(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225768/index.m3u8
潮妈辣妈(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8
哒波赛事(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225653/index.m3u8
哒波赛事(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225749/index.m3u8
哒波赛事(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225750/index.m3u8
古装剧场(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
欢乐剧场(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8
家庭剧场(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225713/index.m3u8
军旅剧场(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225669/index.m3u8
军事评论(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225757/index.m3u8
金牌综艺(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225711/index.m3u8
惊悚悬疑(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225717/index.m3u8
精品大剧(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225714/index.m3u8
精品纪录(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
精品体育(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
武博世界(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
中国功夫(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8
魅力广东(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226185/index.m3u8
魅力广西(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221226186/index.m3u8
魅力黑龙江(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226192/index.m3u8
魅力吉林(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226189/index.m3u8
魅力江西(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225979/index.m3u8
魅力山东(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226184/index.m3u8
魅力四川(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226187/index.m3u8
魅力云南(720P),http://39.135.138.58:18890/PLTV/88888888/224/3221226188/index.m3u8
动作电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225671/index.m3u8
黑莓电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8
黑莓动画(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
4K纯享(4k),http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
CCTV-5(咪咕1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226235/index.m3u8
CCTV-5(咪咕1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226238/index.m3u8
咪咕篮球(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226243/index.m3u8
咪咕足球(1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226240/index.m3u8
冬奥纪实(咪咕1080P),http://39.135.138.58:18890/PLTV/88888888/224/3221226241/index.m3u8

